water_year,month,day,calendar_year,hour,sme2_rh,smf1_rh,smg1_rh,smg2_rh,smm1_rh,smm2_rh
2009,08,08,2009,11,1.00,0.93,0.90,0.95,0.88,0.99
2009,08,08,2009,12,1.00,0.92,0.87,0.92,0.89,0.96
2009,08,08,2009,13,0.98,0.93,0.88,0.91,0.88,0.94
2009,08,08,2009,14,0.87,0.80,0.75,0.79,0.74,0.82
2009,08,08,2009,15,0.71,0.63,0.60,0.64,0.60,0.66
2009,08,08,2009,16,0.60,0.54,0.50,0.55,0.51,0.56
2009,08,08,2009,17,0.48,0.47,0.42,0.46,0.43,0.47
2009,08,08,2009,18,0.50,0.51,0.44,0.47,0.45,0.48
2009,08,08,2009,19,0.55,0.66,0.56,0.53,0.57,0.55
2009,08,08,2009,20,0.62,0.90,0.86,0.62,0.88,0.61
2009,08,08,2009,21,0.66,0.94,0.90,0.65,0.95,0.61
2009,08,08,2009,22,0.63,0.95,0.88,0.59,0.95,0.61
2009,08,08,2009,23,0.63,0.95,0.84,0.69,0.96,0.60
2009,08,09,2009,00,0.64,0.96,0.77,0.76,0.98,0.59
2009,08,09,2009,01,0.66,0.97,0.79,0.75,0.98,0.62
2009,08,09,2009,02,0.82,0.96,0.91,0.80,0.99,0.79
2009,08,09,2009,03,0.82,0.99,0.94,0.91,0.99,0.72
2009,08,09,2009,04,0.71,0.99,0.99,0.84,0.99,0.65
2009,08,09,2009,05,0.68,1.00,1.00,0.80,1.00,0.63
2009,08,09,2009,06,0.72,1.00,0.97,0.74,1.00,0.66
2009,08,09,2009,07,0.67,1.00,0.96,0.67,0.99,0.62
2009,08,09,2009,08,0.54,0.91,0.63,0.58,0.81,0.59
2009,08,09,2009,09,0.56,0.57,0.53,0.53,0.53,0.54
2009,08,09,2009,10,0.51,0.48,0.46,0.50,0.46,0.49
2009,08,09,2009,11,0.49,0.43,0.42,0.46,0.44,0.47
2009,08,09,2009,12,0.44,0.42,0.39,0.43,0.40,0.42
2009,08,09,2009,13,0.37,0.34,0.32,0.35,0.33,0.36
2009,08,09,2009,14,0.32,0.28,0.28,0.29,0.29,0.31
2009,08,09,2009,15,0.32,0.27,0.28,0.29,0.30,0.30
2009,08,09,2009,16,0.30,0.27,0.26,0.28,0.27,0.28
2009,08,09,2009,17,0.31,0.29,0.27,0.29,0.28,0.29
2009,08,09,2009,18,0.33,0.35,0.29,0.29,0.37,0.31
2009,08,09,2009,19,0.35,0.51,0.50,0.34,0.46,0.32
2009,08,09,2009,20,0.41,0.72,0.65,0.54,0.79,0.37
2009,08,09,2009,21,0.49,0.78,0.54,0.55,0.80,0.43
2009,08,09,2009,22,0.51,0.55,0.44,0.49,0.61,0.45
2009,08,09,2009,23,0.45,0.49,0.39,0.42,0.65,0.43
2009,08,10,2009,00,0.43,0.50,0.37,0.40,0.60,0.42
2009,08,10,2009,01,0.45,0.56,0.38,0.41,0.59,0.42
2009,08,10,2009,02,0.43,0.59,0.42,0.45,0.65,0.39
2009,08,10,2009,03,0.41,0.69,0.50,0.43,0.76,0.37
2009,08,10,2009,04,0.38,0.76,0.56,0.40,0.82,0.35
2009,08,10,2009,05,0.39,0.77,0.56,0.40,0.84,0.36
2009,08,10,2009,06,0.42,0.78,0.51,0.42,0.84,0.38
2009,08,10,2009,07,0.43,0.76,0.47,0.41,0.80,0.36
2009,08,10,2009,08,0.33,0.52,0.34,0.36,0.53,0.33
2009,08,10,2009,09,0.31,0.31,0.30,0.31,0.30,0.30
2009,08,10,2009,10,0.31,0.29,0.29,0.31,0.29,0.30
2009,08,10,2009,11,0.28,0.25,0.26,0.27,0.26,0.27
2009,08,10,2009,12,0.25,0.22,0.22,0.23,0.23,0.23
2009,08,10,2009,13,0.24,0.21,0.21,0.23,0.23,0.23
2009,08,10,2009,14,0.23,0.21,0.20,0.21,0.22,0.22
2009,08,10,2009,15,0.20,0.18,0.18,0.19,0.19,0.20
2009,08,10,2009,16,0.18,0.16,0.15,0.17,0.18,0.18
2009,08,10,2009,17,0.16,0.16,0.15,0.16,0.16,0.16
2009,08,10,2009,18,0.18,0.20,0.16,0.17,0.18,0.18
2009,08,10,2009,19,0.23,0.38,0.35,0.23,0.34,0.23
2009,08,10,2009,20,0.31,0.52,0.42,0.31,0.55,0.28
2009,08,10,2009,21,0.38,0.45,0.37,0.39,0.37,0.34
2009,08,10,2009,22,0.37,0.50,0.37,0.41,0.49,0.33
2009,08,10,2009,23,0.35,0.40,0.34,0.36,0.53,0.31
2009,08,11,2009,00,0.33,0.48,0.32,0.35,0.39,0.29
2009,08,11,2009,01,0.33,0.57,0.31,0.34,0.39,0.28
2009,08,11,2009,02,0.32,0.64,0.32,0.34,0.58,0.28
2009,08,11,2009,03,0.32,0.59,0.34,0.34,0.54,0.28
2009,08,11,2009,04,0.29,0.64,0.38,0.29,0.62,0.27
2009,08,11,2009,05,0.29,0.67,0.44,0.30,0.69,0.26
2009,08,11,2009,06,0.28,0.70,0.58,0.30,0.72,0.26
2009,08,11,2009,07,0.29,0.72,0.57,0.31,0.70,0.25
2009,08,11,2009,08,0.25,0.51,0.29,0.26,0.51,0.24
2009,08,11,2009,09,0.22,0.23,0.21,0.21,0.24,0.21
2009,08,11,2009,10,0.20,0.20,0.20,0.20,0.20,0.20
2009,08,11,2009,11,0.21,0.19,0.19,0.20,0.20,0.20
2009,08,11,2009,12,0.16,0.14,0.14,0.15,0.15,0.15
2009,08,11,2009,13,0.16,0.15,0.15,0.16,0.16,0.16
2009,08,11,2009,14,0.16,0.15,0.15,0.15,0.16,0.16
2009,08,11,2009,15,0.20,0.19,0.19,0.20,0.21,0.20
2009,08,11,2009,16,0.17,0.16,0.16,0.17,0.17,0.17
2009,08,11,2009,17,0.20,0.23,0.24,0.19,0.28,0.19
2009,08,11,2009,18,0.19,0.39,0.44,0.20,0.42,0.18
2009,08,11,2009,19,0.22,0.52,0.53,0.25,0.57,0.21
2009,08,11,2009,20,0.25,0.59,0.57,0.27,0.66,0.22
2009,08,11,2009,21,0.23,0.58,0.55,0.25,0.63,0.21
2009,08,11,2009,22,0.21,0.61,0.55,0.29,0.64,0.20
2009,08,11,2009,23,0.21,0.61,0.56,0.26,0.62,0.20
2009,08,12,2009,00,0.22,0.64,0.60,0.26,0.65,0.22
2009,08,12,2009,01,0.22,0.68,0.66,0.29,0.67,0.23
2009,08,12,2009,02,0.25,0.69,0.68,0.28,0.68,0.25
2009,08,12,2009,03,0.27,0.71,0.71,0.30,0.70,0.26
2009,08,12,2009,04,0.28,0.73,0.73,0.31,0.72,0.28
2009,08,12,2009,05,0.30,0.74,0.74,0.30,0.76,0.29
2009,08,12,2009,06,0.30,0.75,0.77,0.32,0.77,0.30
2009,08,12,2009,07,0.34,0.76,0.73,0.37,0.77,0.36
2009,08,12,2009,08,0.35,0.58,0.43,0.39,0.55,0.37
2009,08,12,2009,09,0.29,0.39,0.36,0.37,0.29,0.35
2009,08,12,2009,10,0.24,0.26,0.27,0.28,0.23,0.25
2009,08,12,2009,11,0.24,0.22,0.22,0.23,0.23,0.24
2009,08,12,2009,12,0.22,0.20,0.21,0.22,0.21,0.22
2009,08,12,2009,13,0.20,0.18,0.18,0.19,0.19,0.20
2009,08,12,2009,14,0.18,0.16,0.16,0.17,0.18,0.17
2009,08,12,2009,15,0.17,0.15,0.15,0.16,0.17,0.17
2009,08,12,2009,16,0.14,0.13,0.13,0.14,0.14,0.14
2009,08,12,2009,17,0.12,0.12,0.11,0.12,0.12,0.12
2009,08,12,2009,18,0.12,0.14,0.12,0.12,0.13,0.13
2009,08,12,2009,19,0.13,0.20,0.17,0.13,0.19,0.14
2009,08,12,2009,20,0.13,0.37,0.39,0.16,0.41,0.14
2009,08,12,2009,21,0.18,0.43,0.42,0.17,0.45,0.17
2009,08,12,2009,22,0.27,0.45,0.46,0.27,0.45,0.27
2009,08,12,2009,23,0.32,0.54,0.60,0.31,0.36,0.30
2009,08,13,2009,00,0.36,0.62,0.66,0.35,0.57,0.33
2009,08,13,2009,01,0.38,0.68,0.72,0.41,0.69,0.36
2009,08,13,2009,02,0.36,0.73,0.74,0.45,0.75,0.38
2009,08,13,2009,03,0.38,0.76,0.76,0.46,0.75,0.37
2009,08,13,2009,04,0.42,0.77,0.78,0.43,0.78,0.42
2009,08,13,2009,05,0.44,0.80,0.82,0.49,0.82,0.43
2009,08,13,2009,06,0.43,0.82,0.85,0.51,0.84,0.42
2009,08,13,2009,07,0.46,0.78,0.71,0.44,0.77,0.44
2009,08,13,2009,08,0.48,0.55,0.47,0.46,0.53,0.47
2009,08,13,2009,09,0.44,0.43,0.39,0.41,0.41,0.42
2009,08,13,2009,10,0.42,0.38,0.38,0.40,0.38,0.41
2009,08,13,2009,11,0.36,0.32,0.32,0.34,0.33,0.35
2009,08,13,2009,12,0.33,0.29,0.28,0.31,0.30,0.32
2009,08,13,2009,13,0.29,0.27,0.27,0.29,0.28,0.29
2009,08,13,2009,14,0.30,0.28,0.27,0.29,0.29,0.30
2009,08,13,2009,15,0.30,0.28,0.27,0.29,0.29,0.30
2009,08,13,2009,16,0.31,0.30,0.28,0.30,0.31,0.31
2009,08,13,2009,17,0.32,0.31,0.29,0.31,0.31,0.32
2009,08,13,2009,18,0.38,0.39,0.35,0.37,0.37,0.37
2009,08,13,2009,19,0.51,0.50,0.46,0.48,0.49,0.48
2009,08,13,2009,20,0.60,0.57,0.57,0.56,0.60,0.55
2009,08,13,2009,21,0.58,0.59,0.58,0.55,0.63,0.54
2009,08,13,2009,22,0.57,0.71,0.67,0.57,0.75,0.55
2009,08,13,2009,23,0.61,0.75,0.68,0.61,0.81,0.57
2009,08,14,2009,00,0.67,0.77,0.76,0.66,0.85,0.61
2009,08,14,2009,01,0.66,0.78,0.69,0.70,0.87,0.62
2009,08,14,2009,02,0.65,0.79,0.69,0.70,0.86,0.60
2009,08,14,2009,03,0.71,0.86,0.83,0.71,0.91,0.68
2009,08,14,2009,04,0.76,0.90,0.91,0.76,0.94,0.75
2009,08,14,2009,05,0.83,0.92,0.94,0.83,0.96,0.82
2009,08,14,2009,06,0.89,0.94,0.96,0.88,0.98,0.88
2009,08,14,2009,07,0.86,0.86,0.85,0.82,0.87,0.84
2009,08,14,2009,08,0.78,0.76,0.74,0.76,0.73,0.77
2009,08,14,2009,09,0.68,0.60,0.59,0.64,0.60,0.67
2009,08,14,2009,10,0.56,0.48,0.48,0.53,0.49,0.54
2009,08,14,2009,11,0.52,0.44,0.45,0.49,0.46,0.51
2009,08,14,2009,12,0.49,0.41,0.42,0.47,0.44,0.48
2009,08,14,2009,13,0.45,0.39,0.39,0.43,0.40,0.44
2009,08,14,2009,14,0.40,0.34,0.34,0.37,0.36,0.38
2009,08,14,2009,15,0.35,0.30,0.30,0.33,0.32,0.34
2009,08,14,2009,16,0.28,0.26,0.25,0.28,0.27,0.28
2009,08,14,2009,17,0.21,0.21,0.19,0.21,0.20,0.21
2009,08,14,2009,18,0.19,0.19,0.16,0.18,0.19,0.19
2009,08,14,2009,19,0.28,0.30,0.27,0.26,0.28,0.27
2009,08,14,2009,20,0.32,0.48,0.43,0.31,0.47,0.30
2009,08,14,2009,21,0.43,0.52,0.45,0.41,0.51,0.40
2009,08,14,2009,22,0.50,0.46,0.44,0.47,0.47,0.46
2009,08,14,2009,23,0.55,0.51,0.49,0.52,0.51,0.52
2009,08,15,2009,00,0.57,0.53,0.52,0.54,0.53,0.53
2009,08,15,2009,01,0.61,0.58,0.54,0.57,0.64,0.57
2009,08,15,2009,02,0.64,0.68,0.71,0.60,0.71,0.59
2009,08,15,2009,03,0.67,0.80,0.83,0.66,0.82,0.65
2009,08,15,2009,04,0.73,0.87,0.90,0.71,0.89,0.71
2009,08,15,2009,05,0.77,0.91,0.94,0.75,0.93,0.75
2009,08,15,2009,06,0.80,0.94,0.96,0.78,0.96,0.77
2009,08,15,2009,07,0.75,0.93,0.88,0.71,0.93,0.74
2009,08,15,2009,08,0.67,0.72,0.62,0.66,0.64,0.68
2009,08,15,2009,09,0.60,0.55,0.55,0.58,0.53,0.60
2009,08,15,2009,10,0.55,0.50,0.49,0.53,0.49,0.54
2009,08,15,2009,11,0.48,0.41,0.41,0.45,0.43,0.47
2009,08,15,2009,12,0.43,0.35,0.37,0.40,0.38,0.41
2009,08,15,2009,13,0.37,0.32,0.32,0.36,0.33,0.36
2009,08,15,2009,14,0.32,0.28,0.28,0.31,0.30,0.31
2009,08,15,2009,15,0.28,0.24,0.24,0.26,0.26,0.27
2009,08,15,2009,16,0.25,0.23,0.22,0.24,0.24,0.25
2009,08,15,2009,17,0.23,0.22,0.20,0.22,0.22,0.23
2009,08,15,2009,18,0.22,0.23,0.20,0.22,0.22,0.22
2009,08,15,2009,19,0.23,0.30,0.24,0.23,0.29,0.24
2009,08,15,2009,20,0.27,0.50,0.50,0.29,0.57,0.27
2009,08,15,2009,21,0.26,0.59,0.60,0.38,0.68,0.26
2009,08,15,2009,22,0.29,0.62,0.62,0.38,0.68,0.26
2009,08,15,2009,23,0.32,0.64,0.62,0.39,0.70,0.29
2009,08,16,2009,00,0.36,0.67,0.68,0.39,0.74,0.33
2009,08,16,2009,01,0.41,0.70,0.69,0.41,0.77,0.34
2009,08,16,2009,02,0.42,0.73,0.70,0.51,0.78,0.36
2009,08,16,2009,03,0.42,0.77,0.77,0.53,0.80,0.38
2009,08,16,2009,04,0.43,0.79,0.78,0.46,0.83,0.39
2009,08,16,2009,05,0.45,0.80,0.81,0.46,0.84,0.41
2009,08,16,2009,06,0.45,0.82,0.82,0.48,0.86,0.41
2009,08,16,2009,07,0.40,0.82,0.75,0.42,0.80,0.36
2009,08,16,2009,08,0.35,0.55,0.40,0.36,0.50,0.35
2009,08,16,2009,09,0.34,0.33,0.31,0.32,0.31,0.33
2009,08,16,2009,10,0.32,0.29,0.29,0.31,0.30,0.32
2009,08,16,2009,11,0.31,0.27,0.27,0.29,0.29,0.30
2009,08,16,2009,12,0.30,0.26,0.26,0.28,0.28,0.29
2009,08,16,2009,13,0.28,0.25,0.25,0.27,0.26,0.27
2009,08,16,2009,14,0.25,0.23,0.22,0.24,0.24,0.25
2009,08,16,2009,15,0.24,0.22,0.21,0.24,0.23,0.24
2009,08,16,2009,16,0.24,0.21,0.20,0.22,0.23,0.23
2009,08,16,2009,17,0.22,0.21,0.19,0.20,0.20,0.21
2009,08,16,2009,18,0.23,0.24,0.21,0.23,0.22,0.22
2009,08,16,2009,19,0.26,0.31,0.27,0.25,0.30,0.26
2009,08,16,2009,20,0.33,0.42,0.37,0.32,0.43,0.31
2009,08,16,2009,21,0.35,0.34,0.38,0.33,0.36,0.33
2009,08,16,2009,22,0.36,0.37,0.42,0.36,0.47,0.33
2009,08,16,2009,23,0.35,0.50,0.47,0.42,0.56,0.33
2009,08,17,2009,00,0.37,0.57,0.57,0.39,0.54,0.34
2009,08,17,2009,01,0.40,0.60,0.52,0.46,0.55,0.38
2009,08,17,2009,02,0.42,0.62,0.59,0.47,0.55,0.39
2009,08,17,2009,03,0.43,0.66,0.67,0.43,0.68,0.42
2009,08,17,2009,04,0.44,0.70,0.74,0.43,0.75,0.41
2009,08,17,2009,05,0.46,0.74,0.76,0.49,0.80,0.44
2009,08,17,2009,06,0.43,0.76,0.78,0.48,0.82,0.42
2009,08,17,2009,07,0.40,0.77,0.72,0.38,0.78,0.36
2009,08,17,2009,08,0.35,0.54,0.38,0.38,0.48,0.35
2009,08,17,2009,09,0.35,0.35,0.33,0.35,0.33,0.35
2009,08,17,2009,10,0.32,0.29,0.29,0.31,0.30,0.31
2009,08,17,2009,11,0.31,0.27,0.27,0.29,0.29,0.30
2009,08,17,2009,12,0.28,0.26,0.24,0.27,0.26,0.27
2009,08,17,2009,13,0.25,0.22,0.22,0.24,0.24,0.24
2009,08,17,2009,14,0.23,0.21,0.20,0.22,0.22,0.23
2009,08,17,2009,15,0.24,0.21,0.20,0.23,0.23,0.23
2009,08,17,2009,16,0.22,0.21,0.20,0.22,0.21,0.22
2009,08,17,2009,17,0.22,0.22,0.19,0.21,0.21,0.21
2009,08,17,2009,18,0.27,0.26,0.23,0.24,0.25,0.25
2009,08,17,2009,19,0.36,0.36,0.33,0.34,0.34,0.34
2009,08,17,2009,20,0.45,0.45,0.44,0.43,0.46,0.42
2009,08,17,2009,21,0.44,0.55,0.45,0.42,0.60,0.39
2009,08,17,2009,22,0.34,0.63,0.56,0.44,0.65,0.34
2009,08,17,2009,23,0.26,0.64,0.63,0.40,0.62,0.27
2009,08,18,2009,00,0.28,0.59,0.48,0.32,0.60,0.26
2009,08,18,2009,01,0.29,0.57,0.49,0.31,0.62,0.26
2009,08,18,2009,02,0.38,0.63,0.57,0.39,0.63,0.34
2009,08,18,2009,03,0.38,0.68,0.69,0.42,0.71,0.37
2009,08,18,2009,04,0.35,0.71,0.71,0.44,0.74,0.35
2009,08,18,2009,05,0.27,0.71,0.71,0.39,0.76,0.29
2009,08,18,2009,06,0.33,0.70,0.68,0.36,0.73,0.32
2009,08,18,2009,07,0.34,0.71,0.65,0.36,0.70,0.31
2009,08,18,2009,08,0.28,0.50,0.32,0.29,0.46,0.29
2009,08,18,2009,09,0.31,0.31,0.29,0.31,0.30,0.31
2009,08,18,2009,10,0.30,0.27,0.26,0.29,0.27,0.29
2009,08,18,2009,11,0.28,0.25,0.25,0.27,0.26,0.27
2009,08,18,2009,12,0.25,0.22,0.22,0.24,0.23,0.24
2009,08,18,2009,13,0.22,0.20,0.19,0.21,0.21,0.21
2009,08,18,2009,14,0.20,0.18,0.18,0.19,0.19,0.19
2009,08,18,2009,15,0.18,0.16,0.17,0.18,0.18,0.18
2009,08,18,2009,16,0.17,0.15,0.15,0.17,0.17,0.17
2009,08,18,2009,17,0.18,0.17,0.16,0.17,0.18,0.17
2009,08,18,2009,18,0.19,0.20,0.17,0.19,0.19,0.19
2009,08,18,2009,19,0.21,0.33,0.30,0.21,0.35,0.20
2009,08,18,2009,20,0.23,0.43,0.37,0.22,0.50,0.22
2009,08,18,2009,21,0.25,0.44,0.37,0.27,0.50,0.25
2009,08,18,2009,22,0.26,0.47,0.44,0.26,0.53,0.28
2009,08,18,2009,23,0.26,0.51,0.51,0.26,0.53,0.25
2009,08,19,2009,00,0.23,0.53,0.55,0.33,0.52,0.22
2009,08,19,2009,01,0.22,0.54,0.53,0.31,0.55,0.23
2009,08,19,2009,02,0.23,0.55,0.53,0.29,0.57,0.23
2009,08,19,2009,03,0.24,0.57,0.54,0.32,0.60,0.25
2009,08,19,2009,04,0.27,0.59,0.57,0.30,0.65,0.27
2009,08,19,2009,05,0.28,0.62,0.62,0.32,0.68,0.27
2009,08,19,2009,06,0.28,0.63,0.63,0.32,0.69,0.26
2009,08,19,2009,07,0.27,0.68,0.61,0.31,0.68,0.26
2009,08,19,2009,08,0.27,0.50,0.31,0.24,0.45,0.25
2009,08,19,2009,09,0.24,0.23,0.21,0.22,0.23,0.22
2009,08,19,2009,10,0.24,0.21,0.21,0.22,0.22,0.22
2009,08,19,2009,11,0.22,0.19,0.19,0.21,0.20,0.21
2009,08,19,2009,12,0.19,0.16,0.17,0.18,0.18,0.18
2009,08,19,2009,13,0.17,0.15,0.15,0.16,0.16,0.16
2009,08,19,2009,14,0.15,0.14,0.14,0.15,0.14,0.14
2009,08,19,2009,15,0.14,0.13,0.13,0.14,0.14,0.14
2009,08,19,2009,16,0.14,0.13,0.13,0.14,0.14,0.14
2009,08,19,2009,17,0.14,0.14,0.13,0.14,0.14,0.14
2009,08,19,2009,18,0.15,0.16,0.14,0.15,0.15,0.15
2009,08,19,2009,19,0.18,0.27,0.22,0.17,0.24,0.17
2009,08,19,2009,20,0.20,0.37,0.31,0.27,0.45,0.18
2009,08,19,2009,21,0.23,0.40,0.32,0.29,0.47,0.21
2009,08,19,2009,22,0.25,0.44,0.43,0.31,0.50,0.22
2009,08,19,2009,23,0.22,0.49,0.48,0.30,0.52,0.20
2009,08,20,2009,00,0.24,0.49,0.49,0.29,0.54,0.22
2009,08,20,2009,01,0.24,0.51,0.52,0.29,0.55,0.23
2009,08,20,2009,02,0.27,0.52,0.42,0.27,0.59,0.24
2009,08,20,2009,03,0.25,0.51,0.47,0.28,0.57,0.22
2009,08,20,2009,04,0.29,0.50,0.35,0.28,0.59,0.26
2009,08,20,2009,05,0.31,0.56,0.40,0.33,0.63,0.28
2009,08,20,2009,06,0.32,0.60,0.44,0.33,0.66,0.28
2009,08,20,2009,07,0.32,0.64,0.41,0.30,0.67,0.28
2009,08,20,2009,08,0.27,0.42,0.28,0.26,0.48,0.25
2009,08,20,2009,09,0.24,0.23,0.22,0.23,0.26,0.23
2009,08,20,2009,10,0.23,0.21,0.21,0.22,0.21,0.21
2009,08,20,2009,11,0.22,0.19,0.19,0.20,0.20,0.20
2009,08,20,2009,12,0.19,0.16,0.17,0.18,0.18,0.18
2009,08,20,2009,13,0.17,0.15,0.14,0.16,0.16,0.15
2009,08,20,2009,14,0.15,0.13,0.13,0.13,0.14,0.14
2009,08,20,2009,15,0.13,0.12,0.12,0.12,0.13,0.13
2009,08,20,2009,16,0.13,0.12,0.11,0.12,0.12,0.12
2009,08,20,2009,17,0.12,0.12,0.11,0.12,0.12,0.12
2009,08,20,2009,18,0.17,0.17,0.15,0.17,0.16,0.16
2009,08,20,2009,19,0.22,0.21,0.21,0.21,0.21,0.20
2009,08,20,2009,20,0.27,0.25,0.24,0.25,0.24,0.25
2009,08,20,2009,21,0.27,0.25,0.24,0.25,0.24,0.25
2009,08,20,2009,22,0.26,0.28,0.24,0.25,0.24,0.23
2009,08,20,2009,23,0.26,0.33,0.24,0.26,0.34,0.24
2009,08,21,2009,00,0.23,0.25,0.22,0.24,0.35,0.22
2009,08,21,2009,01,0.22,0.24,0.20,0.21,0.33,0.22
2009,08,21,2009,02,0.25,0.33,0.22,0.23,0.42,0.23
2009,08,21,2009,03,0.25,0.32,0.24,0.25,0.37,0.23
2009,08,21,2009,04,0.25,0.45,0.40,0.28,0.49,0.24
2009,08,21,2009,05,0.24,0.51,0.47,0.31,0.55,0.23
2009,08,21,2009,06,0.26,0.55,0.52,0.30,0.59,0.26
2009,08,21,2009,07,0.30,0.60,0.53,0.29,0.63,0.30
2009,08,21,2009,08,0.30,0.46,0.33,0.30,0.46,0.31
2009,08,21,2009,09,0.29,0.28,0.27,0.28,0.27,0.29
2009,08,21,2009,10,0.26,0.23,0.24,0.25,0.25,0.26
2009,08,21,2009,11,0.24,0.21,0.22,0.23,0.23,0.24
2009,08,21,2009,12,0.22,0.19,0.19,0.21,0.21,0.22
2009,08,21,2009,13,0.18,0.16,0.17,0.18,0.17,0.18
2009,08,21,2009,14,0.15,0.14,0.14,0.15,0.15,0.16
2009,08,21,2009,15,0.14,0.13,0.13,0.14,0.14,0.14
2009,08,21,2009,16,0.14,0.13,0.13,0.14,0.14,0.13
2009,08,21,2009,17,0.14,0.14,0.13,0.13,0.14,0.13
2009,08,21,2009,18,0.15,0.16,0.14,0.15,0.16,0.15
2009,08,21,2009,19,0.21,0.23,0.19,0.20,0.20,0.19
2009,08,21,2009,20,0.31,0.30,0.32,0.30,0.29,0.29
2009,08,21,2009,21,0.32,0.37,0.45,0.31,0.36,0.30
2009,08,21,2009,22,0.27,0.43,0.44,0.28,0.45,0.26
2009,08,21,2009,23,0.24,0.40,0.38,0.24,0.44,0.22
2009,08,22,2009,00,0.26,0.38,0.41,0.24,0.40,0.23
2009,08,22,2009,01,0.28,0.45,0.48,0.29,0.48,0.26
2009,08,22,2009,02,0.26,0.49,0.51,0.27,0.53,0.26
2009,08,22,2009,03,0.32,0.53,0.56,0.32,0.59,0.32
2009,08,22,2009,04,0.32,0.58,0.60,0.37,0.66,0.33
2009,08,22,2009,05,0.36,0.62,0.64,0.40,0.68,0.36
2009,08,22,2009,06,0.32,0.65,0.63,0.37,0.72,0.34
2009,08,22,2009,07,0.35,0.69,0.64,0.36,0.73,0.36
2009,08,22,2009,08,0.32,0.53,0.37,0.34,0.51,0.34
2009,08,22,2009,09,0.33,0.32,0.30,0.31,0.32,0.32
2009,08,22,2009,10,0.29,0.27,0.27,0.28,0.27,0.29
2009,08,22,2009,11,0.25,0.22,0.22,0.24,0.22,0.24
2009,08,22,2009,12,0.19,0.17,0.17,0.19,0.18,0.18
2009,08,22,2009,13,0.18,0.16,0.17,0.18,0.17,0.17
2009,08,22,2009,14,0.17,0.15,0.16,0.17,0.16,0.17
2009,08,22,2009,15,0.16,0.14,0.14,0.15,0.16,0.16
2009,08,22,2009,16,0.17,0.16,0.16,0.17,0.17,0.17
2009,08,22,2009,17,0.19,0.19,0.18,0.18,0.22,0.17
2009,08,22,2009,18,0.23,0.22,0.21,0.21,0.23,0.21
2009,08,22,2009,19,0.26,0.27,0.25,0.26,0.34,0.23
2009,08,22,2009,20,0.28,0.34,0.27,0.29,0.42,0.24
2009,08,22,2009,21,0.24,0.24,0.22,0.24,0.37,0.22
2009,08,22,2009,22,0.23,0.22,0.21,0.22,0.28,0.22
2009,08,22,2009,23,0.24,0.24,0.21,0.22,0.24,0.22
2009,08,23,2009,00,0.24,0.29,0.22,0.23,0.27,0.22
2009,08,23,2009,01,0.22,0.31,0.25,0.22,0.38,0.21
2009,08,23,2009,02,0.21,0.35,0.31,0.21,0.44,0.20
2009,08,23,2009,03,0.25,0.36,0.35,0.24,0.43,0.24
2009,08,23,2009,04,0.28,0.38,0.37,0.28,0.46,0.27
2009,08,23,2009,05,0.27,0.39,0.33,0.28,0.46,0.27
2009,08,23,2009,06,0.27,0.41,0.39,0.26,0.48,0.26
2009,08,23,2009,07,0.30,0.42,0.38,0.31,0.51,0.30
2009,08,23,2009,08,0.32,0.46,0.45,0.35,0.52,0.33
2009,08,23,2009,09,0.32,0.45,0.42,0.32,0.55,0.33
2009,08,23,2009,10,0.43,0.47,0.46,0.45,0.47,0.44
2009,08,23,2009,11,0.48,0.47,0.48,0.49,0.44,0.45
2009,08,23,2009,12,0.43,0.42,0.40,0.42,0.40,0.41
2009,08,23,2009,13,0.44,0.42,0.41,0.43,0.41,0.42
2009,08,23,2009,14,0.45,0.43,0.42,0.44,0.42,0.43
2009,08,23,2009,15,0.44,0.41,0.39,0.41,0.40,0.41
2009,08,23,2009,16,0.41,0.38,0.36,0.40,0.37,0.39
2009,08,23,2009,17,0.39,0.39,0.34,0.37,0.35,0.37
2009,08,23,2009,18,0.44,0.44,0.40,0.43,0.41,0.43
2009,08,23,2009,19,0.53,0.50,0.48,0.49,0.53,0.49
2009,08,23,2009,20,0.55,0.65,0.54,0.52,0.67,0.51
2009,08,23,2009,21,0.58,0.63,0.54,0.55,0.65,0.55
2009,08,23,2009,22,0.70,0.64,0.63,0.66,0.64,0.66
2009,08,23,2009,23,0.77,0.70,0.69,0.72,0.69,0.73
2009,08,24,2009,00,0.83,0.75,0.74,0.78,0.74,0.79
2009,08,24,2009,01,0.85,0.78,0.76,0.80,0.76,0.80
2009,08,24,2009,02,0.86,0.79,0.78,0.81,0.80,0.81
2009,08,24,2009,03,0.85,0.80,0.78,0.82,0.89,0.80
2009,08,24,2009,04,0.82,0.85,0.79,0.81,0.93,0.78
2009,08,24,2009,05,0.82,0.84,0.80,0.81,0.96,0.77
2009,08,24,2009,06,0.78,0.91,0.83,0.80,0.97,0.73
2009,08,24,2009,07,0.72,0.92,0.81,0.69,0.96,0.69
2009,08,24,2009,08,0.58,0.71,0.55,0.56,0.68,0.57
2009,08,24,2009,09,0.53,0.50,0.47,0.50,0.49,0.51
2009,08,24,2009,10,0.47,0.42,0.41,0.44,0.43,0.46
2009,08,24,2009,11,0.42,0.36,0.35,0.38,0.36,0.38
2009,08,24,2009,12,0.35,0.31,0.30,0.33,0.31,0.34
2009,08,24,2009,13,0.26,0.26,0.25,0.27,0.26,0.27
