water_year,month,day,calendar_year,hour,sme2_ws_m/s,smf1_ws_m/s,smg1_ws_m/s,smg2_ws_m/s,smm1_ws_m/s,smm2_ws_m/s
2009,05,08,2009,14, 3.3, 1.4, 2.1, 3.6, 1.9, 4.1
2009,05,08,2009,15, 2.5, 1.5, 2.1, 3.4, 2.3, 4.4
2009,05,08,2009,16, 2.0, 1.1, 2.1, 2.5, 1.9, 2.4
2009,05,08,2009,17, 2.3, 0.9, 1.9, 2.7, 1.8, 3.2
2009,05,08,2009,18, 2.6, 0.7, 1.4, 2.6, 1.4, 2.8
2009,05,08,2009,19, 2.4, 0.5, 0.9, 2.1, 1.0, 2.2
2009,05,08,2009,20, 1.2, 0.5, 0.5, 1.4, 0.5, 1.6
2009,05,08,2009,21, 1.4, 0.8, 0.8, 1.2, 1.2, 2.2
2009,05,08,2009,22, 2.0, 0.9, 0.9, 1.2, 1.0, 2.3
2009,05,08,2009,23, 1.8, 0.5, 0.5, 1.0, 0.5, 1.7
2009,05,09,2009,00, 1.0, 0.5, 0.5, 1.2, 0.5, 1.3
2009,05,09,2009,01, 0.5, 0.5, 0.5, 0.9, 0.5, 1.3
2009,05,09,2009,02, 0.5, 0.5, 0.5, 0.8, 0.5, 1.1
2009,05,09,2009,03, 0.5, 0.5, 0.5, 0.5, 0.5, 1.2
2009,05,09,2009,04, 0.5, 0.5, 0.8, 1.1, 0.5, 1.4
2009,05,09,2009,05, 0.5, 0.5, 0.9, 1.5, 0.7, 1.4
2009,05,09,2009,06, 0.9, 0.5, 0.9, 1.2, 0.7, 1.7
2009,05,09,2009,07, 1.3, 0.7, 1.3, 1.5, 0.6, 2.4
2009,05,09,2009,08, 1.8, 1.3, 1.4, 1.9, 1.4, 2.6
2009,05,09,2009,09, 1.9, 0.9, 1.2, 2.4, 1.4, 2.3
2009,05,09,2009,10, 1.8, 1.0, 1.2, 2.1, 1.5, 2.0
2009,05,09,2009,11, 1.6, 1.0, 1.2, 1.9, 1.4, 2.0
2009,05,09,2009,12, 2.0, 0.9, 1.3, 1.9, 1.4, 2.2
2009,05,09,2009,13, 2.9, 1.1, 1.6, 2.8, 1.9, 3.1
2009,05,09,2009,14, 3.3, 1.1, 1.6, 2.7, 1.8, 3.0
2009,05,09,2009,15, 3.4, 1.2, 1.9, 3.0, 2.1, 3.7
2009,05,09,2009,16, 3.4, 1.3, 1.9, 3.0, 1.7, 3.5
2009,05,09,2009,17, 3.4, 1.0, 1.8, 3.2, 2.0, 3.8
2009,05,09,2009,18, 3.2, 0.9, 1.7, 3.4, 1.8, 3.7
2009,05,09,2009,19, 3.0, 0.5, 1.3, 2.7, 1.5, 3.1
2009,05,09,2009,20, 2.6, 0.5, 1.1, 2.7, 0.7, 2.8
2009,05,09,2009,21, 3.0, 0.5, 0.5, 1.7, 0.5, 0.9
2009,05,09,2009,22, 2.2, 0.5, 0.5, 1.3, 0.7, 1.2
2009,05,09,2009,23, 2.2, 0.5, 0.6, 1.8, 0.7, 2.1
2009,05,10,2009,00, 2.4, 0.5, 0.5, 1.2, 0.5, 2.0
2009,05,10,2009,01, 1.1, 0.5, 0.5, 1.0, 0.5, 1.2
2009,05,10,2009,02, 0.6, 0.5, 0.5, 0.7, 0.5, 0.9
2009,05,10,2009,03, 0.6, 0.5, 0.5, 1.2, 0.5, 1.0
2009,05,10,2009,04, 0.8, 0.5, 0.5, 1.2, 0.5, 1.2
2009,05,10,2009,05, 0.5, 0.5, 0.5, 1.3, 0.5, 1.3
2009,05,10,2009,06, 0.6, 0.5, 0.5, 0.7, 0.5, 0.7
2009,05,10,2009,07, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2009,05,10,2009,08, 1.3, 0.5, 0.5, 1.4, 0.5, 1.4
2009,05,10,2009,09, 1.5, 0.7, 1.0, 2.1, 1.0, 2.0
2009,05,10,2009,10, 1.9, 0.9, 1.2, 2.3, 1.4, 2.3
2009,05,10,2009,11, 2.0, 0.9, 1.1, 2.1, 1.4, 2.2
2009,05,10,2009,12, 2.3, 0.9, 1.4, 2.3, 1.4, 2.1
2009,05,10,2009,13, 2.5, 1.0, 1.4, 2.4, 1.4, 2.3
2009,05,10,2009,14, 2.3, 1.0, 1.3, 2.3, 1.4, 2.1
2009,05,10,2009,15, 2.2, 1.0, 1.3, 2.2, 1.6, 2.2
2009,05,10,2009,16, 2.0, 0.9, 1.6, 2.1, 1.4, 2.5
2009,05,10,2009,17, 1.9, 0.7, 0.9, 2.1, 1.2, 2.1
2009,05,10,2009,18, 2.0, 0.5, 1.1, 2.3, 1.1, 2.0
2009,05,10,2009,19, 1.8, 0.5, 0.6, 2.3, 1.1, 2.5
2009,05,10,2009,20, 1.0, 0.5, 0.5, 1.8, 0.9, 2.7
2009,05,10,2009,21, 1.2, 0.5, 0.5, 2.1, 1.1, 3.5
2009,05,10,2009,22, 1.0, 1.3, 1.6, 2.4, 1.8, 3.6
2009,05,10,2009,23, 1.3, 1.2, 1.5, 1.1, 1.3, 3.6
2009,05,11,2009,00, 1.7, 0.5, 1.0, 1.5, 0.5, 3.7
2009,05,11,2009,01, 1.1, 0.5, 0.5, 1.5, 0.5, 1.3
2009,05,11,2009,02, 0.9, 0.5, 0.5, 0.9, 0.5, 0.6
2009,05,11,2009,03, 0.8, 0.5, 0.5, 0.5, 0.5, 1.2
2009,05,11,2009,04, 1.3, 0.5, 0.5, 0.6, 0.5, 1.3
2009,05,11,2009,05, 2.8, 0.5, 0.5, 1.3, 0.6, 1.7
2009,05,11,2009,06, 1.2, 0.5, 0.5, 0.5, 0.5, 1.0
2009,05,11,2009,07, 0.8, 0.5, 0.5, 0.9, 0.6, 1.2
2009,05,11,2009,08, 3.3, 0.7, 1.0, 1.6, 1.4, 2.8
2009,05,11,2009,09, 3.1, 1.1, 1.9, 2.8, 1.7, 3.1
2009,05,11,2009,10, 3.2, 1.2, 1.9, 3.2, 2.0, 4.2
2009,05,11,2009,11, 3.5, 1.1, 1.8, 3.0, 1.8, 3.6
2009,05,11,2009,12, 3.1, 1.2, 1.6, 2.7, 1.6, 3.2
2009,05,11,2009,13, 2.2, 1.1, 1.4, 2.2, 1.4, 2.5
2009,05,11,2009,14, 2.5, 0.7, 1.3, 2.4, 1.3, 2.2
2009,05,11,2009,15, 4.4, 1.2, 1.9, 3.7, 2.2, 4.7
2009,05,11,2009,16, 5.1, 1.2, 1.9, 3.8, 2.4, 5.5
2009,05,11,2009,17, 4.9, 1.0, 2.0, 4.5, 2.2, 5.3
2009,05,11,2009,18, 4.6, 1.0, 2.0, 4.1, 2.1, 5.5
2009,05,11,2009,19, 3.8, 0.6, 1.6, 3.6, 1.4, 4.2
2009,05,11,2009,20, 3.0, 0.5, 0.5, 2.6, 0.5, 3.2
2009,05,11,2009,21, 2.4, 0.5, 0.5, 1.5, 0.5, 2.1
2009,05,11,2009,22, 2.2, 0.5, 0.5, 1.8, 0.5, 1.8
2009,05,11,2009,23, 2.3, 0.5, 0.5, 1.3, 0.5, 1.9
2009,05,12,2009,00, 2.8, 0.5, 0.5, 3.0, 0.6, 3.8
2009,05,12,2009,01, 3.0, 0.5, 0.5, 3.1, 0.5, 3.7
2009,05,12,2009,02, 2.9, 0.5, 0.5, 2.8, 0.5, 3.4
2009,05,12,2009,03, 2.9, 0.5, 0.5, 2.9, 0.5, 3.2
2009,05,12,2009,04, 2.3, 0.5, 0.5, 2.4, 0.5, 3.3
2009,05,12,2009,05, 3.0, 0.5, 0.5, 2.7, 0.5, 3.5
2009,05,12,2009,06, 4.2, 0.9, 1.8, 4.3, 1.7, 4.5
2009,05,12,2009,07, 4.5, 1.2, 2.2, 4.3, 2.1, 4.7
2009,05,12,2009,08, 4.4, 1.4, 2.4, 4.6, 2.5, 5.2
2009,05,12,2009,09, 5.6, 1.5, 2.8, 5.3, 2.9, 6.6
2009,05,12,2009,10, 4.8, 1.6, 2.7, 4.8, 2.6, 5.5
2009,05,12,2009,11, 5.5, 1.8, 3.2, 5.3, 2.9, 6.5
2009,05,12,2009,12, 5.9, 1.9, 3.0, 5.5, 3.2, 6.7
2009,05,12,2009,13, 6.0, 1.8, 2.9, 5.3, 3.0, 6.6
2009,05,12,2009,14, 6.2, 1.8, 3.0, 5.3, 3.1, 6.7
2009,05,12,2009,15, 7.1, 1.9, 3.4, 6.4, 3.5, 7.7
2009,05,12,2009,16, 6.2, 1.9, 3.4, 6.4, 3.3, 7.4
2009,05,12,2009,17, 6.8, 1.9, 3.5, 7.4, 3.4, 7.3
2009,05,12,2009,18, 6.8, 2.0, 3.8, 6.3, 3.3, 7.4
2009,05,12,2009,19, 6.8, 1.8, 3.2, 6.2, 2.7, 6.7
2009,05,12,2009,20, 6.0, 1.5, 2.7, 5.5, 2.5, 6.0
2009,05,12,2009,21, 5.3, 0.9, 1.8, 3.9, 2.1, 5.3
2009,05,12,2009,22, 3.9, 0.5, 0.8, 2.8, 1.2, 3.6
2009,05,12,2009,23, 3.8, 0.5, 0.7, 2.6, 0.9, 3.3
2009,05,13,2009,00, 2.4, 0.5, 0.5, 1.5, 0.5, 1.7
2009,05,13,2009,01, 1.5, 0.5, 0.5, 0.8, 0.5, 1.2
2009,05,13,2009,02, 1.0, 0.5, 0.5, 0.9, 0.5, 1.2
2009,05,13,2009,03, 0.8, 0.5, 0.5, 1.2, 0.5, 1.1
2009,05,13,2009,04, 0.6, 0.5, 0.5, 1.2, 0.5, 0.7
2009,05,13,2009,05, 1.6, 0.5, 0.5, 1.8, 0.5, 1.6
2009,05,13,2009,06, 0.9, 0.5, 0.5, 0.9, 0.5, 1.7
2009,05,13,2009,07, 1.1, 0.5, 0.5, 1.1, 0.5, 1.6
2009,05,13,2009,08, 1.7, 0.6, 1.1, 2.1, 1.1, 2.2
2009,05,13,2009,09, 2.2, 1.0, 1.4, 2.6, 1.5, 2.5
2009,05,13,2009,10, 2.6, 1.2, 1.6, 3.1, 1.8, 3.0
2009,05,13,2009,11, 2.1, 1.1, 1.4, 2.4, 1.4, 2.4
2009,05,13,2009,12, 2.3, 1.0, 1.6, 2.8, 1.6, 2.8
2009,05,13,2009,13, 2.5, 1.2, 1.6, 2.8, 1.5, 2.5
2009,05,13,2009,14, 2.6, 1.2, 1.6, 2.8, 1.7, 2.6
2009,05,13,2009,15, 2.5, 0.8, 1.4, 2.7, 1.5, 2.7
2009,05,13,2009,16, 2.3, 0.7, 1.1, 2.3, 1.1, 2.5
2009,05,13,2009,17, 3.3, 0.6, 1.3, 2.8, 1.3, 3.3
2009,05,13,2009,18, 2.0, 0.5, 0.6, 1.7, 0.7, 1.9
2009,05,13,2009,19, 1.0, 0.5, 0.5, 1.0, 0.5, 1.1
2009,05,13,2009,20, 0.5, 0.5, 0.5, 0.7, 0.5, 0.8
2009,05,13,2009,21, 1.1, 0.5, 0.5, 1.2, 0.5, 1.6
2009,05,13,2009,22, 1.9, 0.5, 0.5, 1.3, 0.5, 1.7
2009,05,13,2009,23, 3.7, 0.5, 0.9, 3.1, 0.7, 4.6
2009,05,14,2009,00, 4.4, 0.5, 1.2, 3.6, 1.5, 5.1
2009,05,14,2009,01, 3.9, 0.5, 0.9, 3.4, 0.7, 4.4
2009,05,14,2009,02, 1.8, 0.5, 0.5, 1.9, 0.6, 3.0
2009,05,14,2009,03, 1.5, 0.5, 0.5, 0.8, 0.5, 2.0
2009,05,14,2009,04, 3.3, 0.5, 0.5, 1.6, 0.5, 3.0
2009,05,14,2009,05, 1.5, 0.5, 0.5, 0.6, 0.5, 1.5
2009,05,14,2009,06, 1.1, 0.5, 0.5, 0.5, 0.5, 1.0
2009,05,14,2009,07, 1.4, 0.5, 0.5, 0.8, 0.5, 1.1
2009,05,14,2009,08, 1.8, 0.5, 0.5, 1.1, 0.5, 1.4
2009,05,14,2009,09, 3.3, 0.7, 1.3, 2.6, 1.1, 3.1
2009,05,14,2009,10, 4.0, 0.9, 1.7, 3.2, 1.6, 4.4
2009,05,14,2009,11, 5.3, 1.3, 2.4, 4.7, 2.2, 6.2
2009,05,14,2009,12, 6.4, 1.8, 2.7, 5.9, 2.5, 8.0
2009,05,14,2009,13, 6.6, 1.6, 2.9, 5.5, 2.4, 7.8
2009,05,14,2009,14, 6.0, 2.0, 3.3, 5.9, 2.7, 6.7
2009,05,14,2009,15, 5.0, 1.1, 2.1, 4.5, 1.6, 4.9
2009,05,14,2009,16, 4.1, 0.9, 1.3, 3.1, 1.4, 4.1
2009,05,14,2009,17, 4.7, 0.8, 1.4, 3.6, 1.8, 5.7
2009,05,14,2009,18, 4.7, 0.5, 1.3, 3.4, 1.8, 5.2
2009,05,14,2009,19, 4.3, 0.5, 0.9, 3.0, 1.3, 5.1
2009,05,14,2009,20, 3.8, 0.5, 0.8, 3.2, 0.8, 4.6
2009,05,14,2009,21, 5.2, 0.6, 1.6, 3.8, 1.5, 5.0
2009,05,14,2009,22, 4.7, 0.6, 1.7, 3.5, 0.9, 4.3
2009,05,14,2009,23, 4.8, 0.6, 1.6, 3.7, 1.0, 4.3
2009,05,15,2009,00, 4.3, 0.5, 0.7, 2.9, 0.7, 3.8
2009,05,15,2009,01, 3.3, 0.5, 0.5, 2.0, 0.5, 2.9
2009,05,15,2009,02, 3.4, 0.5, 0.5, 1.4, 0.6, 2.0
2009,05,15,2009,03, 2.5, 0.5, 0.5, 1.0, 0.6, 1.7
2009,05,15,2009,04, 2.0, 0.5, 0.5, 1.1, 0.5, 1.4
2009,05,15,2009,05, 2.7, 0.5, 0.5, 0.7, 0.5, 1.4
2009,05,15,2009,06, 0.9, 0.5, 0.5, 0.5, 0.5, 0.8
2009,05,15,2009,07, 0.6, 0.5, 0.5, 1.0, 0.6, 0.9
2009,05,15,2009,08, 1.0, 0.7, 0.7, 1.3, 0.8, 1.3
2009,05,15,2009,09, 1.8, 0.7, 0.8, 1.4, 1.1, 1.6
2009,05,15,2009,10, 2.5, 1.1, 1.3, 2.3, 1.4, 2.6
2009,05,15,2009,11, 2.4, 1.0, 1.3, 2.2, 1.5, 2.4
2009,05,15,2009,12, 2.1, 1.0, 1.3, 2.1, 1.4, 2.3
2009,05,15,2009,13, 2.6, 1.1, 1.4, 2.4, 1.5, 2.6
2009,05,15,2009,14, 2.2, 1.1, 1.3, 2.2, 1.4, 2.4
2009,05,15,2009,15, 2.4, 1.0, 1.4, 1.9, 1.4, 2.5
2009,05,15,2009,16, 2.5, 0.8, 1.1, 1.9, 1.4, 2.1
2009,05,15,2009,17, 2.3, 0.6, 1.2, 2.1, 1.3, 2.4
2009,05,15,2009,18, 2.1, 0.5, 1.1, 2.1, 1.1, 2.4
2009,05,15,2009,19, 1.7, 0.5, 0.5, 1.9, 0.5, 1.9
2009,05,15,2009,20, 1.1, 0.5, 0.5, 1.3, 0.5, 1.0
2009,05,15,2009,21, 0.7, 0.5, 0.5, 1.9, 0.5, 0.8
2009,05,15,2009,22, 0.6, 0.5, 0.5, 2.0, 0.5, 0.5
2009,05,15,2009,23, 1.0, 0.5, 0.5, 1.7, 0.5, 1.2
2009,05,16,2009,00, 0.9, 0.5, 0.5, 1.9, 0.5, 0.9
2009,05,16,2009,01, 1.1, 0.5, 0.5, 1.6, 0.5, 0.6
2009,05,16,2009,02, 1.0, 0.5, 0.5, 1.4, 0.5, 0.7
2009,05,16,2009,03, 0.5, 0.5, 0.5, 1.3, 0.5, 0.5
2009,05,16,2009,04, 0.7, 0.5, 0.5, 1.6, 0.5, 1.0
2009,05,16,2009,05, 0.5, 0.5, 0.7, 1.5, 0.5, 1.1
2009,05,16,2009,06, 0.5, 0.5, 0.5, 1.0, 0.5, 1.2
2009,05,16,2009,07, 0.8, 0.5, 0.5, 0.6, 0.6, 1.2
2009,05,16,2009,08, 1.4, 0.5, 0.8, 1.7, 0.7, 1.5
2009,05,16,2009,09, 1.5, 0.8, 1.2, 2.3, 1.1, 1.9
2009,05,16,2009,10, 1.8, 1.0, 1.2, 2.4, 1.4, 2.0
2009,05,16,2009,11, 2.0, 1.1, 1.4, 2.4, 1.4, 2.2
2009,05,16,2009,12, 2.1, 1.0, 1.3, 2.2, 1.4, 2.3
2009,05,16,2009,13, 2.4, 1.1, 1.4, 2.4, 1.3, 2.8
2009,05,16,2009,14, 2.4, 0.9, 1.4, 2.4, 1.5, 2.7
2009,05,16,2009,15, 2.1, 0.9, 1.4, 2.1, 1.2, 2.2
2009,05,16,2009,16, 2.1, 0.7, 1.2, 2.1, 1.2, 2.1
2009,05,16,2009,17, 1.4, 0.5, 1.1, 1.6, 1.0, 1.6
2009,05,16,2009,18, 1.2, 0.5, 0.6, 1.5, 0.9, 1.8
2009,05,16,2009,19, 1.6, 0.5, 0.5, 1.9, 0.5, 1.8
2009,05,16,2009,20, 1.6, 0.8, 0.6, 1.5, 0.5, 1.8
2009,05,16,2009,21, 0.7, 0.5, 0.8, 1.2, 0.5, 1.7
2009,05,16,2009,22, 0.5, 0.5, 0.5, 1.9, 0.5, 0.6
2009,05,16,2009,23, 0.5, 0.5, 0.5, 1.3, 0.5, 1.4
2009,05,17,2009,00, 0.5, 0.5, 0.5, 1.1, 0.5, 1.9
2009,05,17,2009,01, 1.2, 0.5, 0.5, 1.4, 0.5, 2.4
2009,05,17,2009,02, 1.0, 0.5, 0.5, 1.2, 0.5, 2.4
2009,05,17,2009,03, 0.5, 0.5, 0.5, 0.9, 0.5, 2.2
2009,05,17,2009,04, 0.9, 0.5, 0.5, 1.0, 0.5, 2.1
2009,05,17,2009,05, 0.9, 0.5, 0.5, 1.1, 0.5, 2.5
2009,05,17,2009,06, 0.7, 0.5, 0.5, 0.8, 0.5, 2.0
2009,05,17,2009,07, 0.7, 0.5, 0.5, 0.7, 0.7, 2.1
2009,05,17,2009,08, 1.1, 0.5, 0.6, 1.1, 0.6, 1.6
2009,05,17,2009,09, 1.2, 0.6, 0.6, 1.5, 0.9, 1.5
2009,05,17,2009,10, 1.6, 0.7, 0.9, 1.7, 1.0, 1.7
2009,05,17,2009,11, 2.3, 1.0, 1.2, 2.0, 1.3, 2.2
2009,05,17,2009,12, 2.2, 0.9, 1.2, 2.0, 1.5, 2.5
2009,05,17,2009,13, 2.0, 1.0, 1.3, 2.4, 1.3, 1.9
2009,05,17,2009,14, 2.0, 0.8, 1.2, 2.7, 1.6, 2.2
2009,05,17,2009,15, 2.1, 0.8, 1.1, 2.1, 1.3, 2.2
2009,05,17,2009,16, 1.5, 0.7, 1.0, 1.5, 1.1, 1.9
2009,05,17,2009,17, 1.2, 0.6, 0.9, 1.7, 1.1, 1.6
2009,05,17,2009,18, 1.5, 0.5, 0.8, 1.8, 1.0, 1.8
2009,05,17,2009,19, 1.3, 0.8, 1.3, 1.6, 1.1, 1.8
2009,05,17,2009,20, 1.1, 0.7, 1.3, 1.7, 1.2, 2.0
2009,05,17,2009,21, 0.9, 1.0, 1.3, 2.2, 1.0, 2.7
2009,05,17,2009,22, 2.7, 0.8, 1.6, 3.2, 0.6, 4.3
2009,05,17,2009,23, 1.8, 0.9, 1.7, 2.9, 0.9, 4.2
2009,05,18,2009,00, 1.4, 1.1, 1.5, 1.6, 1.0, 3.8
2009,05,18,2009,01, 0.9, 0.5, 0.5, 1.9, 0.5, 2.4
2009,05,18,2009,02, 0.6, 0.5, 0.5, 1.5, 0.5, 1.3
2009,05,18,2009,03, 0.5, 0.6, 0.5, 1.6, 0.5, 0.5
2009,05,18,2009,04, 0.5, 0.6, 0.5, 1.9, 0.5, 0.5
2009,05,18,2009,05, 0.5, 0.7, 0.5, 1.8, 0.5, 0.5
2009,05,18,2009,06, 0.5, 0.6, 0.5, 1.5, 0.5, 0.5
2009,05,18,2009,07, 0.6, 0.5, 0.5, 0.7, 0.7, 0.6
2009,05,18,2009,08, 1.9, 0.5, 0.5, 1.3, 0.7, 1.5
2009,05,18,2009,09, 2.9, 0.7, 1.0, 2.3, 1.3, 2.2
2009,05,18,2009,10, 3.5, 1.0, 1.6, 3.0, 1.6, 3.4
2009,05,18,2009,11, 4.4, 1.2, 1.7, 3.4, 1.9, 4.2
2009,05,18,2009,12, 4.6, 1.4, 2.2, 4.1, 2.2, 5.2
2009,05,18,2009,13, 5.1, 1.5, 2.6, 4.3, 2.2, 5.0
2009,05,18,2009,14, 6.3, 1.6, 2.8, 4.9, 2.4, 6.0
2009,05,18,2009,15, 6.0, 1.7, 2.9, 5.0, 2.5, 5.9
2009,05,18,2009,16, 6.5, 1.5, 2.9, 5.5, 2.5, 6.9
2009,05,18,2009,17, 6.3, 1.2, 2.4, 4.9, 2.1, 6.6
2009,05,18,2009,18, 4.9, 1.2, 2.3, 4.2, 1.8, 4.6
2009,05,18,2009,19, 4.5, 0.8, 1.7, 3.3, 1.0, 4.3
2009,05,18,2009,20, 3.5, 0.5, 0.5, 2.2, 0.7, 3.8
2009,05,18,2009,21, 2.8, 0.5, 0.5, 1.9, 0.8, 3.2
2009,05,18,2009,22, 2.2, 0.5, 0.5, 1.4, 0.6, 2.4
2009,05,18,2009,23, 2.5, 0.5, 0.5, 1.2, 0.5, 1.8
2009,05,19,2009,00, 2.2, 0.5, 0.5, 1.1, 0.5, 1.6
2009,05,19,2009,01, 2.3, 0.5, 0.5, 1.4, 0.5, 1.7
2009,05,19,2009,02, 3.6, 0.5, 0.5, 2.8, 0.5, 3.1
2009,05,19,2009,03, 4.4, 0.5, 1.0, 3.0, 0.5, 3.9
2009,05,19,2009,04, 3.9, 0.6, 1.1, 3.2, 0.5, 3.0
2009,05,19,2009,05, 3.1, 0.5, 0.5, 2.2, 0.5, 2.6
2009,05,19,2009,06, 3.7, 0.5, 0.9, 2.7, 0.5, 2.8
2009,05,19,2009,07, 3.4, 0.5, 1.1, 2.5, 0.5, 2.8
2009,05,19,2009,08, 4.4, 0.7, 1.5, 3.3, 1.2, 3.9
2009,05,19,2009,09, 5.8, 0.9, 2.3, 4.7, 1.8, 5.4
2009,05,19,2009,10, 6.2, 1.6, 3.1, 5.5, 2.6, 5.8
2009,05,19,2009,11, 7.8, 1.9, 3.5, 6.0, 2.9, 7.1
2009,05,19,2009,12, 7.0, 1.7, 3.3, 5.7, 2.8, 6.8
2009,05,19,2009,13, 6.5, 1.9, 3.3, 5.8, 2.9, 6.3
2009,05,19,2009,14, 7.3, 1.7, 3.0, 5.7, 2.5, 8.1
2009,05,19,2009,15, 6.8, 1.6, 2.4, 5.5, 2.9, 8.0
2009,05,19,2009,16, 7.8, 1.8, 2.8, 5.8, 3.6, 9.1
2009,05,19,2009,17, 8.2, 2.0, 3.2, 7.2, 3.6, 8.9
2009,05,19,2009,18, 6.0, 1.6, 2.9, 5.8, 2.7, 7.2
2009,05,19,2009,19, 4.6, 1.3, 2.3, 4.6, 2.2, 5.3
2009,05,19,2009,20, 3.7, 0.6, 0.9, 2.8, 1.2, 3.1
2009,05,19,2009,21, 3.2, 0.5, 0.9, 2.4, 0.5, 3.0
2009,05,19,2009,22, 2.9, 0.5, 0.5, 1.8, 0.5, 2.2
2009,05,19,2009,23, 2.2, 0.5, 0.5, 1.4, 0.5, 1.6
2009,05,20,2009,00, 2.5, 0.5, 0.5, 2.5, 0.5, 2.6
2009,05,20,2009,01, 2.3, 0.5, 0.5, 2.6, 0.5, 2.5
2009,05,20,2009,02, 0.7, 0.5, 0.5, 1.1, 0.6, 1.2
2009,05,20,2009,03, 1.2, 0.5, 0.5, 1.0, 0.5, 0.9
2009,05,20,2009,04, 0.6, 0.5, 0.5, 0.5, 0.5, 0.8
2009,05,20,2009,05, 0.5, 0.5, 0.5, 1.0, 0.5, 1.3
2009,05,20,2009,06, 0.9, 0.5, 0.5, 1.3, 0.5, 1.6
2009,05,20,2009,07, 1.6, 0.7, 1.5, 2.0, 1.3, 2.4
2009,05,20,2009,08, 2.2, 0.9, 1.6, 2.4, 1.7, 2.5
2009,05,20,2009,09, 2.4, 1.1, 1.6, 2.5, 1.7, 2.6
2009,05,20,2009,10, 3.4, 1.4, 2.1, 3.4, 1.9, 3.6
2009,05,20,2009,11, 3.7, 1.4, 2.1, 3.7, 2.2, 4.0
2009,05,20,2009,12, 3.6, 1.4, 1.8, 3.1, 2.0, 3.8
2009,05,20,2009,13, 3.6, 1.2, 1.9, 3.0, 1.9, 3.7
2009,05,20,2009,14, 3.2, 1.3, 2.1, 3.2, 2.0, 3.9
2009,05,20,2009,15, 3.1, 1.2, 1.9, 3.0, 1.8, 3.6
2009,05,20,2009,16, 3.4, 1.1, 1.9, 3.1, 1.9, 3.8
2009,05,20,2009,17, 3.2, 0.9, 2.0, 3.0, 1.7, 3.6
2009,05,20,2009,18, 2.5, 0.6, 1.5, 2.4, 1.5, 2.8
2009,05,20,2009,19, 2.2, 0.5, 0.9, 2.2, 0.8, 2.0
2009,05,20,2009,20, 2.4, 0.9, 0.7, 3.1, 0.5, 2.9
2009,05,20,2009,21, 2.3, 0.8, 1.2, 1.8, 0.5, 2.6
2009,05,20,2009,22, 1.9, 0.9, 1.2, 1.5, 0.6, 2.5
2009,05,20,2009,23, 2.0, 0.5, 0.5, 1.0, 0.5, 2.3
2009,05,21,2009,00, 0.7, 0.6, 0.5, 0.8, 0.5, 1.3
2009,05,21,2009,01, 0.8, 0.7, 0.5, 1.2, 0.5, 1.4
2009,05,21,2009,02, 1.2, 0.5, 0.5, 1.2, 0.5, 1.7
2009,05,21,2009,03, 0.9, 0.5, 0.9, 1.1, 0.5, 1.9
2009,05,21,2009,04, 0.5, 0.5, 0.7, 1.5, 0.5, 1.2
2009,05,21,2009,05, 0.5, 0.5, 0.5, 1.0, 0.5, 0.8
2009,05,21,2009,06, 0.5, 0.5, 0.5, 0.8, 0.5, 0.6
2009,05,21,2009,07, 0.8, 0.5, 0.5, 0.9, 0.7, 1.4
2009,05,21,2009,08, 1.3, 0.8, 0.7, 1.5, 0.9, 1.7
2009,05,21,2009,09, 1.3, 0.7, 1.0, 1.6, 1.1, 1.6
2009,05,21,2009,10, 1.7, 0.9, 1.3, 2.2, 1.2, 2.0
2009,05,21,2009,11, 2.0, 0.9, 1.2, 2.3, 1.2, 2.3
2009,05,21,2009,12, 2.2, 1.1, 1.3, 2.5, 1.5, 2.1
2009,05,21,2009,13, 3.1, 1.2, 1.7, 2.6, 1.6, 2.8
2009,05,21,2009,14, 3.2, 1.1, 1.6, 3.1, 1.9, 3.2
2009,05,21,2009,15, 2.4, 1.0, 1.6, 2.4, 1.3, 2.5
2009,05,21,2009,16, 2.3, 0.9, 1.6, 2.4, 1.5, 2.7
2009,05,21,2009,17, 2.2, 1.1, 1.8, 2.7, 1.7, 2.7
2009,05,21,2009,18, 1.7, 0.8, 1.2, 1.8, 1.1, 2.0
2009,05,21,2009,19, 1.2, 0.9, 1.2, 1.4, 1.4, 2.1
2009,05,21,2009,20, 2.2, 1.3, 1.6, 2.6, 1.6, 2.8
2009,05,21,2009,21, 2.2, 1.0, 1.5, 2.4, 1.4, 2.7
2009,05,21,2009,22, 1.7, 0.9, 1.6, 2.2, 1.7, 2.6
2009,05,21,2009,23, 1.6, 0.8, 1.7, 2.2, 1.7, 2.8
2009,05,22,2009,00, 1.4, 0.7, 1.3, 2.1, 1.5, 2.3
2009,05,22,2009,01, 1.2, 0.8, 1.4, 1.6, 0.6, 1.5
2009,05,22,2009,02, 1.4, 1.0, 1.5, 1.9, 0.8, 1.8
2009,05,22,2009,03, 1.5, 0.5, 0.8, 1.8, 0.7, 1.5
2009,05,22,2009,04, 1.1, 0.5, 0.5, 0.9, 0.6, 1.0
2009,05,22,2009,05, 0.8, 0.5, 0.5, 0.5, 0.5, 0.9
2009,05,22,2009,06, 0.8, 0.5, 0.5, 0.6, 0.5, 0.9
2009,05,22,2009,07, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6
2009,05,22,2009,08, 0.8, 0.5, 0.6, 1.3, 0.7, 1.3
